Date,Open,High,Low,Close,Adj Close,Volume,Company Name
20-09-2023,45.790001,46.040001,45.470001,45.5,44.904469,15629800,Comscat Corporation
21-09-2023,45.669998,46,45.619999,45.700001,45.101849,16274000,Comscat Corporation
22-09-2023,45.560001,45.84,45.259998,45.299999,44.707085,12459600,Comscat Corporation
25-09-2023,45.209999,45.349998,44.73,44.869999,44.282711,11871300,Comscat Corporation
26-09-2023,43.990002,44.720001,43.860001,44.240002,43.660961,18397300,Comscat Corporation
27-09-2023,44.369999,44.830002,44.25,44.599998,44.016243,16357000,Comscat Corporation
28-09-2023,44.689999,45.240002,44.639999,44.860001,44.272842,13102500,Comscat Corporation
29-09-2023,44.889999,45.09,43.990002,44.34,43.759651,15136700,Comscat Corporation
02-10-2023,44.25,44.720001,44.09,44.490002,43.907688,17295200,Comscat Corporation
03-10-2023,43.869999,44.130001,43.310001,43.450001,43.162647,16980500,Comscat Corporation
04-10-2023,43.389999,43.580002,43.16,43.470001,43.182514,20740000,Comscat Corporation
05-10-2023,43.450001,43.599998,42.880001,43.02,42.735489,17612300,Comscat Corporation
06-10-2023,42.709999,43.610001,42.389999,43.470001,43.182514,23466200,Comscat Corporation
09-10-2023,43.459999,44.240002,43.360001,44.09,43.798412,15734600,Comscat Corporation
10-10-2023,44.240002,44.66,43.82,44.470001,44.175903,15558400,Comscat Corporation
11-10-2023,44.639999,44.93,44.09,44.240002,43.947422,16840300,Comscat Corporation
12-10-2023,44.34,44.459999,43.799999,43.900002,43.609673,16757100,Comscat Corporation
13-10-2023,43.900002,44.07,43.509998,43.810001,43.520267,16559100,Comscat Corporation
16-10-2023,44.049999,44.330002,43.77,44.25,43.957355,17065500,Comscat Corporation
17-10-2023,44.220001,44.700001,44.099998,44.360001,44.066628,15746200,Comscat Corporation
18-10-2023,44.279999,44.52,43.900002,44.02,43.728878,13384800,Comscat Corporation
19-10-2023,44.189999,44.34,42.990002,43.07,42.78516,17908900,Comscat Corporation
20-10-2023,42.860001,43.34,42.32,42.860001,42.57655,22457700,Comscat Corporation
23-10-2023,43.130001,43.299999,42.73,42.939999,42.656017,14469400,Comscat Corporation
24-10-2023,43.360001,43.59,43.189999,43.459999,43.172581,19539800,Comscat Corporation
25-10-2023,43.330002,43.599998,42.720001,42.75,42.467278,23342900,Comscat Corporation
26-10-2023,40.049999,40.459999,39.080002,39.150002,38.891087,50005400,Comscat Corporation
27-10-2023,38,40.41,37.919998,39.639999,39.377842,35949000,Comscat Corporation
30-10-2023,39.959999,40.619999,39.939999,40.450001,40.182487,18202300,Comscat Corporation
31-10-2023,40.700001,41.34,40.669998,41.290001,41.016933,18861000,Comscat Corporation
01-11-2023,41.369999,42.139999,41.34,41.82,41.543427,19505200,Comscat Corporation
02-11-2023,41.860001,42.580002,41.860001,42.5,42.218929,16755300,Comscat Corporation
03-11-2023,42.860001,43.419998,42.82,43.18,42.894432,19005500,Comscat Corporation
06-11-2023,43.139999,43.259998,42.200001,42.459999,42.179192,18680900,Comscat Corporation
07-11-2023,42.450001,42.459999,41.970001,42.040001,41.761971,19771400,Comscat Corporation
08-11-2023,41.860001,42.040001,41.290001,41.52,41.245411,18889200,Comscat Corporation
09-11-2023,41.66,41.77,40.77,40.880001,40.609642,25986900,Comscat Corporation
10-11-2023,41.080002,41.959999,41.049999,41.91,41.632832,20077400,Comscat Corporation
13-11-2023,41.68,41.830002,41.279999,41.490002,41.215611,14212500,Comscat Corporation
14-11-2023,42.299999,42.5,41.77,41.869999,41.593094,22518400,Comscat Corporation
15-11-2023,41.880001,42.650002,41.880001,42.529999,42.24873,17121500,Comscat Corporation
16-11-2023,42.779999,43.07,41.869999,42.41,42.129524,18367800,Comscat Corporation
17-11-2023,42.66,42.970001,42.330002,42.419998,42.139458,13386000,Comscat Corporation
20-11-2023,42.279999,43.139999,42.169998,42.939999,42.656017,14453300,Comscat Corporation
21-11-2023,43,43.040001,42.34,42.599998,42.318268,11721800,Comscat Corporation
22-11-2023,42.720001,42.93,42.400002,42.48,42.199062,12855100,Comscat Corporation
24-11-2023,42.549999,42.73,42.400002,42.580002,42.298401,5860000,Comscat Corporation
27-11-2023,42.369999,42.509998,41.810001,42.09,41.811642,19310500,Comscat Corporation
28-11-2023,42,42.099998,41.790001,41.869999,41.593094,14512300,Comscat Corporation
29-11-2023,41.970001,42.07,41.41,41.630001,41.354683,13275100,Comscat Corporation
30-11-2023,41.779999,41.939999,41.439999,41.889999,41.612961,23641400,Comscat Corporation
01-12-2023,42.25,42.52,41.810001,42.209999,41.930847,16970500,Comscat Corporation
04-12-2023,42.25,43.419998,42.169998,43.080002,42.795094,22757400,Comscat Corporation
05-12-2023,42.93,43,40.689999,41.610001,41.334816,29023100,Comscat Corporation
06-12-2023,41.77,42.07,41.290001,41.689999,41.414284,16619700,Comscat Corporation
07-12-2023,41.990002,42.689999,41.779999,42.169998,41.891109,19522300,Comscat Corporation
08-12-2023,41.700001,42.240002,41.66,42.099998,41.821571,20117100,Comscat Corporation
